idx,samples1,samples2
1653,-452,5540
1654,-578,5162
1655,-578,5414
1656,-483,5130
1657,-515,5382
1658,-546,5162
1659,-578,5445
1660,-452,5162
1661,-546,5256
1662,-452,5256
1663,-609,5319
1664,-515,5382
1665,-546,5256
1666,-452,5319
1667,-546,5319
1668,-546,5319
1669,-546,5382
1670,-483,5256
1671,-515,5319
1672,-546,5288
1673,-515,5288
1674,-515,5256
1675,-483,5225
1676,-578,5319
1677,-546,5288
1678,-546,5288
1679,-515,5256
1680,-515,5256
1681,-546,5319
1682,-546,5319
1683,-515,5319
1684,-515,5288
1685,-515,5288
1686,-546,5382
1687,-483,5319
1688,-515,5319
1689,-483,5319
1690,-483,5319
1691,-578,5351
1692,-483,5288
1693,-546,5288
1694,-546,5351
1695,-578,5319
1696,-515,5351
1697,-546,5288
1698,-515,5319
1699,-515,5288
1700,-546,5351
1701,-515,5256
1702,-515,5288
1703,-515,5319
1704,-546,5256
1705,-515,5319
1706,-483,5288
1707,-515,5351
1708,-515,5319
1709,-546,5319
1710,-515,5288
1711,-546,5256
1712,-546,5288
1713,-546,5319
1714,-546,5319
1715,-546,5288
1716,-546,5256
1717,-546,5288
1718,-546,5351
1719,-546,5288
1720,-546,5351
1721,-546,5288
1722,-546,5382
1723,-515,5319
1724,-515,5351
1725,-546,5319
1726,-546,5351
1727,-546,5351
1728,-515,5319
1729,-546,5382
1730,-546,5288
1731,-546,5319
1732,-578,5288
1733,-515,5288
1734,-578,5288
1735,-515,5288
1736,-578,5288
1737,-515,5256
1738,-546,5288
1739,-578,5288
1740,-546,5319
1741,-546,5319
1742,-515,5288
1743,-546,5319
1744,-546,5319
1745,-546,5351
1746,-515,5319
1747,-515,5319
1748,-546,5288
1749,-515,5351
1750,-546,5288
1751,-515,5319
1752,-578,5319
1753,-546,5319
1754,-578,5288
1755,-546,5319
1756,-546,5288
1757,-546,5319
1758,-578,5319
1759,-546,5288
1760,-515,5351
1761,-515,5225
1762,-515,5319
1763,-546,5319
1764,-515,5288
1765,-515,5288
1766,-515,5288
1767,-546,5319
1768,-515,5319
1769,-546,5288
1770,-515,5288
1771,-546,5256
1772,-546,5288
1773,-546,5288
1774,-546,5225
1775,-515,5288
1776,-546,5319
1777,-515,5288
1778,-515,5256
1779,-515,5351
1780,-515,5256
1781,-515,5351
1782,-515,5288
1783,-515,5351
1784,-483,5288
1785,-515,5288
1786,-546,5288
1787,-546,5319
1788,-515,5256
1789,-515,5288
1790,-515,5256
1791,-546,5225
1792,-546,5288
1793,-515,5225
1794,-546,5256
1795,-515,5288
1796,-546,5319
1797,-483,5256
1798,-515,5288
1799,-515,5288
1800,-515,5288
1801,-546,5319
1802,-515,5288
1803,-546,5288
1804,-546,5288
1805,-546,5288
1806,-546,5288
1807,-515,5288
1808,-515,5256
1809,-546,5256
1810,-578,5319
1811,-515,5319
1812,-546,5319
1813,-515,5256
1814,-546,5351
1815,-546,5319
1816,-515,5351
1817,-546,5319
1818,-515,5319
1819,-546,5319
1820,-515,5256
1821,-515,5288
1822,-515,5256
1823,-546,5288
1824,-546,5288
1825,-515,5288
1826,-546,5256
1827,-546,5288
1828,-578,5256
1829,-515,5288
1830,-546,5288
1831,-515,5256
1832,-578,5288
1833,-546,5256
1834,-546,5288
1835,-515,5319
1836,-546,5351
1837,-515,5288
1838,-515,5351
1839,-546,5288
1840,-515,5288
1841,-546,5319
1842,-515,5288
1843,-515,5319
1844,-546,5351
1845,-546,5319
1846,-546,5319
1847,-546,5288
1848,-546,5288
1849,-546,5256
1850,-578,5288
1851,-515,5256
1852,-515,5319
1853,-546,5256
1854,-515,5288
1855,-546,5288
1856,-546,5288
1857,-515,5319
1858,-515,5225
1859,-515,5319
1860,-515,5288
1861,-515,5288
1862,-578,5288
1863,-515,5288
1864,-515,5256
1865,-515,5256
1866,-546,5288
1867,-546,5256
1868,-546,5319
1869,-578,5319
1870,-515,5288
1871,-546,5256
1872,-515,5288
1873,-546,5256
1874,-515,5319
1875,-515,5319
1876,-515,5319
1877,-483,5288
1878,-515,5319
1879,-515,5288
1880,-515,5256
1881,-546,5319
1882,-515,5225
1883,-515,5256
1884,-515,5256
1885,-515,5256
1886,-578,5288
1887,-515,5225
1888,-515,5288
1889,-546,5288
1890,-546,5288
1891,-546,5288
1892,-515,5288
1893,-515,5225
1894,-515,5256
1895,-546,5256
1896,-515,5319
1897,-546,5319
1898,-515,5288
1899,-515,5288
1900,-515,5319
1901,-578,5288
1902,-515,5288
1903,-546,5288
1904,-515,5288
1905,-515,5288
1906,-546,5319
1907,-515,5256
1908,-578,5319
1909,-515,5288
1910,-515,5288
1911,-515,5256
1912,-515,5288
1913,-546,5288
1914,-546,5288
1915,-515,5288
1916,-483,5288
1917,-546,5256
1918,-515,5256
1919,-578,5288
1920,-515,5288
1921,-515,5288
1922,-515,5319
1923,-546,5225
1924,-546,5256
1925,-546,5288
1926,-515,5288
1927,-546,5256
1928,-546,5319
1929,-546,5288
1930,-515,5288
1931,-515,5288
1932,-483,5319
1933,-515,5351
1934,-515,5319
1935,-546,5319
1936,-546,5351
1937,-515,5319
1938,-546,5256
1939,-515,5256
1940,-546,5256
1941,-515,5319
1942,-515,5256
1943,-515,5288
1944,-515,5256
1945,-546,5256
1946,-546,5319
1947,-546,5319
1948,-483,5288
1949,-515,5319
1950,-515,5256
1951,-515,5319
1952,-515,5288
1953,-515,5256
1954,-515,5256
1955,-483,5288
1956,-515,5288
1957,-515,5288
1958,-546,5319
1959,-515,5288
1960,-546,5288
1961,-515,5288
1962,-546,5256
1963,-546,5288
1964,-546,5319
1965,-515,5256
1966,-515,5288
1967,-546,5288
1968,-515,5319
1969,-515,5351
1970,-515,5256
1971,-515,5288
1972,-483,5256
1973,-515,5319
1974,-546,5288
1975,-515,5319
1976,-546,5288
1977,-515,5256
1978,-546,5288
1979,-546,5225
1980,-546,5288
1981,-515,5256
1982,-515,5256
1983,-515,5288
1984,-515,5256
1985,-546,5288
1986,-515,5319
1987,-515,5288
1988,-515,5288
1989,-515,5288
1990,-546,5288
1991,-515,5288
1992,-546,5351
1993,-515,5319
1994,-515,5288
1995,-515,5288
1996,-546,5288
1997,-546,5351
1998,-546,5288
1999,-515,5256
2000,-515,5256
2001,-515,5256
2002,-546,5288
2003,-515,5288
2004,-515,5288
2005,-515,5288
2006,-515,5288
2007,-515,5256
2008,-546,5319
2009,-515,5288
2010,-515,5288
2011,-515,5256
2012,-515,5288
2013,-515,5256
2014,-546,5288
2015,-515,5256
2016,-515,5288
2017,-515,5256
2018,-546,5319
2019,-515,5288
2020,-515,5319
2021,-515,5288
2022,-515,5319
2023,-515,5288
2024,-515,5288
2025,-546,5288
2026,-515,5288
2027,-483,5288
2028,-515,5319
2029,-515,5256
2030,-515,5256
2031,-515,5256
2032,-515,5288
2033,-515,5256
2034,-515,5288
2035,-546,5256
2036,-546,5288
2037,-546,5288
2038,-515,5288
2039,-515,5256
2040,-515,5288
2041,-515,5319
2042,-546,5288
2043,-515,5225
2044,-515,5288
2045,-515,5288
2046,-515,5319
2047,-515,5288
2048,-483,5319
2049,-515,5256
2050,-515,5288
2051,-515,5288
2052,-515,5319
2053,-515,5288
2054,-483,5288
2055,-546,5256
2056,-515,5288
2057,-546,5288
2058,-515,5288
2059,-515,5288
2060,-515,5256
2061,-515,5288
2062,-515,5288
2063,-515,5319
2064,-483,5225
2065,-515,5256
2066,-515,5288
2067,-515,5288
2068,-546,5288
2069,-515,5256
2070,-515,5256
2071,-515,5288
2072,-515,5288
2073,-546,5225
2074,-515,5256
2075,-515,5256
2076,-546,5319
2077,-515,5288
2078,-515,5319
2079,-515,5256
2080,-483,5288
2081,-546,5288
2082,-515,5319
2083,-515,5319
2084,-483,5288
2085,-515,5288
2086,-515,5319
2087,-515,5319
2088,-546,5288
2089,-546,5319
2090,-515,5256
2091,-515,5225
2092,-546,5288
2093,-515,5256
2094,-515,5256
2095,-515,5256
2096,-515,5256
2097,-546,5256
2098,-515,5288
2099,-515,5288
2100,-515,5288
2101,-515,5288
2102,-515,5288
2103,-515,5256
2104,-546,5256
2105,-515,5319
2106,-515,5288
2107,-515,5319
2108,-515,5288
2109,-546,5288
2110,-515,5288
2111,-515,5288
2112,-515,5319
2113,-515,5256
2114,-546,5288
2115,-515,5319
2116,-546,5288
2117,-515,5256
2118,-515,5288
2119,-515,5256
2120,-515,5319
2121,-515,5288
2122,-515,5288
2123,-515,5256
2124,-515,5288
2125,-515,5256
2126,-515,5288
2127,-515,5256
2128,-515,5288
2129,-515,5256
2130,-515,5288
2131,-546,5288
2132,-515,5256
2133,-515,5225
2134,-515,5225
2135,-546,5288
2136,-515,5319
2137,-515,5288
2138,-515,5319
2139,-515,5288
2140,-546,5319
2141,-515,5288
2142,-483,5256
2143,-515,5288
2144,-515,5288
2145,-546,5319
2146,-515,5288
2147,-515,5288
2148,-515,5288
2149,-515,5288
2150,-546,5256
2151,-515,5288
2152,-515,5256
2153,-515,5288
2154,-546,5288
2155,-515,5288
2156,-515,5288
2157,-515,5225
2158,-515,5256
2159,-515,5288
2160,-515,5288
2161,-515,5288
2162,-483,5288
2163,-515,5256
2164,-546,5256
2165,-546,5319
2166,-515,5256
2167,-515,5288
2168,-546,5256
2169,-546,5288
2170,-546,5319
2171,-515,5288
2172,-515,5319
2173,-515,5288
2174,-546,5288
2175,-546,5319
2176,-515,5288
2177,-515,5256
2178,-515,5288
2179,-546,5319
2180,-515,5288
2181,-515,5225
2182,-515,5288
2183,-546,5256
2184,-546,5288
2185,-515,5256
2186,-515,5256
2187,-515,5256
2188,-515,5256
2189,-546,5256
2190,-515,5225
2191,-515,5256
2192,-515,5256
2193,-515,5288
2194,-515,5288
2195,-515,5288
2196,-515,5288
2197,-515,5288
2198,-515,5319
2199,-483,5256
2200,-515,5288
2201,-515,5288
2202,-515,5288
2203,-515,5319
2204,-515,5256
2205,-515,5288
2206,-515,5288
2207,-515,5288
2208,-515,5288
2209,-515,5288
2210,-515,5256
2211,-515,5256
2212,-515,5225
2213,-546,5288
2214,-515,5256
2215,-515,5288
2216,-515,5256
2217,-515,5288
2218,-515,5288
2219,-515,5288
2220,-515,5288
2221,-515,5256
2222,-515,5288
2223,-515,5256
2224,-515,5256
2225,-515,5256
2226,-515,5225
2227,-515,5288
2228,-515,5256
2229,-515,5319
2230,-515,5288
2231,-515,5319
2232,-546,5288
2233,-483,5319
2234,-515,5288
2235,-515,5288
2236,-515,5319
2237,-515,5288
2238,-515,5256
2239,-515,5256
2240,-515,5225
2241,-546,5288
2242,-515,5319
2243,-515,5256
2244,-546,5256
2245,-515,5288
2246,-515,5256
2247,-515,5225
2248,-546,5256
2249,-546,5288
2250,-515,5288
2251,-515,5256
2252,-515,5288
2253,-515,5256
2254,-515,5288
2255,-515,5256
2256,-483,5288
2257,-546,5319
2258,-515,5319
2259,-546,5319
2260,-515,5288
2261,-546,5288
2262,-515,5256
2263,-546,5288
2264,-515,5288
2265,-515,5288
2266,-515,5288
2267,-546,5288
2268,-515,5288
2269,-515,5319
2270,-515,5288
2271,-515,5256
2272,-515,5288
2273,-515,5256
2274,-515,5256
2275,-515,5288
2276,-515,5288
2277,-515,5256
2278,-515,5256
2279,-546,5256
2280,-515,5256
2281,-546,5288
2282,-515,5256
2283,-515,5225
2284,-515,5256
2285,-546,5288
2286,-515,5319
2287,-515,5319
2288,-515,5288
2289,-515,5319
2290,-515,5319
2291,-483,5288
2292,-515,5288
2293,-515,5288
2294,-515,5319
2295,-515,5288
2296,-515,5288
2297,-515,5256
2298,-546,5288
2299,-515,5256
2300,-515,5256
2301,-515,5256
2302,-546,5288
2303,-483,5288
2304,-515,5256
2305,-515,5256
2306,-515,5256
2307,-546,5288
2308,-515,5256
2309,-515,5288
2310,-515,5256
2311,-515,5288
2312,-515,5256
2313,-515,5256
2314,-515,5256
2315,-515,5256
2316,-546,5319
2317,-515,5256
2318,-515,5288
2319,-515,5288
2320,-546,5288
2321,-546,5319
2322,-515,5225
2323,-515,5288
2324,-546,5256
2325,-515,5319
2326,-515,5288
2327,-483,5288
2328,-515,5288
2329,-515,5319
2330,-546,5288
2331,-515,5256
2332,-515,5256
2333,-515,5288
2334,-515,5225
2335,-546,5288
2336,-515,5256
2337,-515,5256
2338,-546,5288
2339,-515,5288
2340,-546,5256
2341,-515,5256
2342,-515,5256
2343,-515,5256
2344,-515,5319
2345,-515,5288
2346,-515,5288
2347,-515,5288
2348,-515,5288
2349,-515,5288
2350,-515,5256
2351,-546,5319
2352,-515,5256
2353,-515,5319
2354,-515,5288
2355,-515,5288
2356,-515,5319
2357,-515,5288
2358,-515,5193
2359,-515,5162
2360,-515,5162
2361,-546,5256
2362,-515,5288
2363,-515,5225
2364,-515,5288
2365,-515,5256
2366,-515,5256
2367,-515,5256
2368,-515,5256
2369,-515,5256
2370,-515,5256
2371,-546,5288
2372,-515,5256
2373,-515,5256
2374,-515,5256
2375,-515,5288
2376,-515,5319
2377,-515,5319
2378,-546,5288
2379,-515,5256
2380,-515,5319
2381,-515,5256
2382,-515,5256
2383,-515,5288
2384,-515,5256
2385,-515,5288
2386,-515,5288
2387,-515,5288
2388,-515,5288
2389,-515,5319
2390,-515,5256
2391,-515,5225
2392,-515,5256
2393,-515,5256
2394,-515,5319
2395,-515,5256
2396,-515,5225
2397,-515,5256
2398,-515,5256
2399,-515,5256
2400,-515,5225
2401,-515,5256
2402,-515,5288
2403,-546,5288
2404,-515,5256
2405,-515,5288
2406,-515,5319
2407,-546,5319
2408,-515,5256
2409,-515,5288
2410,-515,5288
2411,-546,5288
2412,-515,5319
2413,-515,5288
2414,-515,5288
2415,-515,5288
2416,-546,5319
2417,-515,5288
2418,-515,5256
2419,-515,5288
2420,-546,5256
2421,-515,5256
2422,-546,5256
2423,-515,5225
2424,-546,5288
2425,-515,5288
2426,-515,5288
2427,-483,5256
2428,-515,5256
2429,-515,5225
2430,-546,5288
2431,-515,5256
2432,-483,5256
2433,-546,5288
2434,-515,5256
2435,-515,5288
2436,-515,5288
2437,-546,5319
2438,-515,5319
2439,-515,5288
2440,-515,5319
2441,-515,5319
2442,-515,5319
2443,-546,5288
2444,-515,5288
2445,-515,5288
2446,-546,5351
2447,-515,5256
2448,-515,5288
2449,-515,5319
2450,-515,5256
2451,-546,5288
2452,-515,5256
2453,-546,5256
2454,-515,5288
2455,-515,5256
2456,-515,5256
2457,-515,5256
2458,-515,5288
2459,-515,5288
2460,-515,5256
2461,-515,5288
2462,-515,5288
2463,-515,5288
2464,-515,5288
2465,-515,5288
2466,-515,5288
2467,-515,5319
2468,-515,5288
2469,-546,5319
2470,-515,5288
2471,-515,5256
2472,-515,5288
2473,-515,5319
2474,-515,5288
2475,-546,5256
2476,-515,5319
2477,-546,5319
2478,-515,5319
2479,-515,5319
2480,-515,5256
2481,-515,5256
2482,-515,5256
2483,-546,5288
2484,-515,5288
2485,-515,5256
2486,-515,5288
2487,-515,5288
2488,-515,5288
2489,-515,5256
2490,-515,5288
2491,-515,5256
2492,-515,5256
2493,-515,5288
2494,-515,5288
2495,-515,5256
2496,-546,5319
2497,-515,5288
2498,-515,5256
2499,-546,5288
2500,-483,5319
2501,-515,5288
2502,-515,5319
2503,-515,5319
2504,-515,5319
2505,-515,5319
2506,-515,5256
2507,-515,5288
2508,-515,5288
2509,-546,5288
2510,-515,5288
2511,-546,5256
2512,-515,5319
2513,-546,5288
2514,-515,5256
2515,-515,5288
2516,-515,5319
2517,-515,5256
2518,-515,5288
2519,-515,5288
2520,-515,5288
2521,-515,5256
2522,-546,5288
2523,-515,5256
2524,-515,5288
2525,-546,5319
2526,-515,5288
2527,-515,5319
2528,-546,5319
2529,-515,5288
2530,-515,5319
2531,-546,5351
2532,-515,5319
2533,-546,5319
2534,-515,5319
2535,-515,5288
2536,-515,5288
2537,-546,5319
2538,-515,5319
2539,-515,5319
2540,-515,5288
2541,-515,5256
2542,-515,5288
2543,-515,5288
2544,-546,5288
2545,-546,5288
2546,-546,5256
2547,-515,5256
2548,-515,5288
2549,-515,5256
2550,-515,5288
2551,-515,5288
2552,-515,5256
2553,-515,5256
2554,-515,5319
2555,-515,5319
2556,-515,5319
2557,-515,5319
2558,-515,5288
2559,-515,5319
2560,-515,5288
2561,-515,5319
2562,-515,5319
2563,-515,5319
2564,-515,5288
2565,-515,5288
2566,-515,5319
2567,-515,5256
2568,-515,5288
2569,-515,5288
2570,-515,5288
2571,-515,5256
2572,-515,5288
2573,-515,5288
2574,-515,5256
2575,-515,5288
2576,-515,5256
2577,-546,5288
2578,-515,5256
2579,-515,5256
2580,-515,5319
2581,-515,5256
2582,-515,5256
2583,-515,5288
2584,-515,5288
2585,-515,5288
2586,-515,5288
2587,-515,5319
2588,-546,5288
2589,-515,5319
2590,-515,5288
2591,-515,5288
2592,-515,5288
2593,-515,5319
2594,-515,5288
2595,-515,5288
2596,-546,5288
2597,-515,5288
2598,-515,5288
2599,-515,5288
2600,-546,5288
2601,-515,5256
2602,-515,5256
2603,-515,5288
2604,-515,5288
2605,-515,5256
2606,-515,5256
2607,-515,5256
2608,-515,5256
2609,-515,5225
2610,-515,5225
2611,-515,5225
2612,-515,5225
2613,-515,5225
2614,-546,5256
2615,-515,5288
2616,-515,5225
2617,-546,5288
2618,-515,5256
2619,-515,5130
2620,-546,5288
2621,-515,5256
2622,-546,5288
2623,-515,5256
2624,-546,5256
2625,-515,5225
2626,-515,5130
2627,-515,5256
2628,-546,5256
2629,-515,5288
2630,-546,5256
2631,-515,5288
2632,-515,5099
2633,-515,5256
2634,-515,5225
2635,-515,5288
2636,-515,5256
2637,-515,5256
2638,-515,5193
2639,-515,5256
2640,-515,5193
2641,-515,5256
2642,-546,5288
2643,-515,5256
2644,-515,5130
2645,-515,5256
2646,-515,5256
2647,-515,5288
2648,-515,5288
2649,-546,5288
2650,-515,5288
2651,-515,5193
2652,-515,5288
2653,-546,5288
2654,-515,5256
2655,-515,5288
2656,-515,5288
2657,-515,5099
2658,-515,5288
2659,-515,5288
2660,-515,5225
2661,-546,5288
2662,-515,5225
2663,-515,5162
2664,-546,5256
2665,-515,5256
2666,-546,5288
2667,-515,5225
2668,-515,5256
2669,-515,5256
2670,-515,5225
2671,-515,5225
2672,-546,5256
2673,-483,5256
2674,-515,5256
2675,-546,5288
2676,-515,5099
2677,-546,5288
2678,-515,5256
2679,-515,5256
2680,-515,5288
2681,-546,5256
2682,-515,5130
2683,-546,5288
2684,-515,5256
2685,-515,5288
2686,-515,5319
2687,-515,5256
2688,-515,5256
2689,-515,5288
2690,-515,5256
2691,-515,5256
2692,-515,5288
2693,-515,5256
2694,-546,5288
2695,-515,5288
2696,-515,5256
2697,-546,5256
2698,-515,5225
2699,-515,5225
2700,-515,5256
2701,-546,5256
2702,-515,5288
2703,-546,5256
2704,-515,5256
2705,-546,5288
2706,-483,5256
2707,-546,5288
2708,-515,5288
2709,-515,5288
2710,-515,5288
2711,-515,5319
2712,-515,5288
2713,-546,5319
2714,-515,5225
2715,-546,5288
2716,-515,5288
2717,-546,5256
2718,-515,5256
2719,-515,5288
2720,-515,5256
2721,-515,5288
2722,-546,5256
2723,-483,5256
2724,-546,5256
2725,-483,5225
2726,-578,5225
2727,-515,5288
2728,-546,5256
2729,-515,5288
2730,-515,5256
2731,-515,5256
2732,-483,5256
2733,-546,5256
2734,-483,5288
2735,-578,5288
2736,-483,5256
2737,-546,5256
2738,-515,5256
2739,-515,5130
2740,-515,5256
2741,-515,5288
2742,-546,5256
2743,-515,5319
2744,-546,5256
2745,-483,5162
2746,-578,5256
2747,-515,5288
2748,-546,5288
2749,-515,5288
2750,-515,5256
2751,-546,5225
2752,-483,5193
2753,-546,5256
2754,-515,5288
2755,-546,5225
2756,-483,5256
2757,-546,5256
2758,-483,5099
2759,-515,5288
2760,-546,5256
2761,-515,5256
2762,-546,5225
2763,-483,5256
2764,-546,5130
2765,-515,5288
2766,-546,5288
2767,-483,5256
2768,-546,5288
2769,-546,5256
2770,-515,5288
2771,-515,5256
2772,-483,5256
2773,-546,5288
2774,-483,5256
2775,-546,5256
2776,-515,5256
2777,-515,5256
2778,-515,5256
2779,-515,5288
2780,-546,5225
2781,-515,5256
2782,-546,5256
2783,-515,5256
2784,-546,5256
2785,-483,5256
2786,-515,5256
2787,-515,5256
2788,-515,5256
2789,-546,5256
2790,-515,5225
2791,-546,5225
2792,-515,5256
2793,-515,5256
2794,-515,5256
2795,-546,5256
2796,-515,5288
2797,-546,5288
2798,-515,5256
2799,-515,5256
2800,-546,5288
2801,-515,5256
2802,-546,5288
2803,-515,5256
2804,-515,5256
2805,-483,5319
2806,-515,5288
2807,-546,5225
2808,-515,5225
2809,-546,5256
2810,-515,5225
2811,-515,5225
2812,-515,5256
2813,-546,5225
2814,-546,5256
2815,-515,5256
2816,-515,5225
2817,-515,5162
2818,-515,5319
2819,-546,5256
2820,-546,5288
2821,-546,5225
2822,-515,5225
2823,-515,5256
2824,-515,5288
2825,-546,5319
2826,-546,5288
2827,-546,5288
2828,-515,5193
2829,-515,5225
2830,-546,5225
2831,-546,5351
2832,-546,5288
2833,-546,5319
2834,-546,5319
2835,-546,5288
2836,-515,5288
2837,-546,5288
2838,-546,5288
2839,-578,5256
2840,-546,5319
2841,-546,5256
2842,-546,5225
2843,-546,5288
2844,-546,5256
2845,-546,5225
2846,-546,5193
2847,-546,5256
2848,-578,5225
2849,-546,5256
2850,-546,5288
2851,-578,5319
2852,-546,5225
2853,-578,5351
2854,-546,5256
2855,-546,5256
2856,-546,5351
2857,-641,5382
2858,-515,5351
2859,-609,5319
2860,-578,5288
2861,-609,5288
2862,-546,5256
2863,-546,5288
2864,-578,5288
2865,-546,5351
2866,-578,5382
2867,-546,5256
2868,-609,5382
2869,-578,5288
2870,-609,5319
2871,-578,5256
2872,-546,5288
2873,-578,5288
2874,-578,5225
2875,-578,5319
2876,-578,5256
2877,-578,5256
2878,-578,5288
2879,-578,5351
2880,-578,5319
2881,-578,5288
2882,-546,5319
2883,-609,5351
2884,-546,5319
2885,-578,5256
2886,-546,5256
2887,-578,5319
2888,-609,5382
2889,-578,5288
2890,-546,5288
2891,-515,5288
2892,-578,5256
2893,-546,5319
2894,-609,5319
2895,-578,5288
2896,-578,5225
2897,-578,5382
2898,-578,5288
2899,-546,5288
2900,-578,5319
2901,-578,5256
2902,-578,5319
2903,-546,5225
2904,-578,5288
2905,-546,5288
2906,-546,5288
2907,-546,5256
2908,-546,5288
2909,-578,5319
2910,-609,5351
2911,-578,5288
2912,-546,5256
2913,-546,5256
2914,-578,5319
2915,-578,5319
2916,-578,5319
2917,-546,5256
2918,-578,5256
2919,-546,5319
2920,-578,5319
2921,-546,5288
2922,-515,5288
2923,-578,5319
2924,-546,5288
2925,-578,5351
2926,-546,5256
2927,-546,5256
2928,-546,5256
2929,-609,5319
2930,-546,5256
2931,-578,5319
2932,-546,5319
2933,-578,5288
2934,-578,5288
2935,-578,5256
2936,-578,5225
2937,-546,5256
2938,-578,5225
2939,-578,5288
2940,-546,5225
2941,-578,5319
2942,-546,5256
2943,-578,5351
2944,-578,5288
2945,-578,5288
2946,-578,5319
2947,-578,5351
2948,-546,5351
2949,-546,5288
2950,-578,5382
2951,-546,5288
2952,-578,5319
2953,-546,5225
2954,-546,5288
2955,-578,5319
2956,-578,5319
2957,-578,5288
2958,-546,5288
2959,-578,5319
2960,-578,5288
2961,-578,5319
2962,-578,5256
2963,-578,5319
2964,-578,5288
2965,-578,5288
2966,-578,5288
2967,-546,5256
2968,-578,5256
2969,-546,5256
2970,-578,5288
2971,-546,5225
2972,-578,5319
2973,-578,5319
2974,-578,5256
2975,-578,5319
2976,-578,5351
2977,-578,5288
2978,-578,5351
2979,-578,5288
2980,-546,5288
2981,-578,5288
2982,-578,5319
2983,-578,5288
2984,-578,5225
2985,-578,5319
2986,-578,5288
2987,-578,5319
2988,-578,5319
2989,-578,5351
2990,-578,5319
2991,-578,5288
2992,-578,5288
2993,-578,5319
2994,-578,5288
2995,-546,5256
2996,-578,5288
2997,-546,5225
2998,-546,5319
2999,-546,5288
3000,-578,5256
3001,-578,5256
3002,-609,5319
3003,-578,5256
3004,-578,5256
3005,-578,5288
3006,-578,5225
3007,-578,5288
3008,-578,5288
3009,-578,5288
3010,-578,5288
3011,-578,5351
3012,-546,5288
3013,-546,5288
3014,-546,5319
3015,-546,5319
3016,-546,5351
3017,-546,5288
3018,-578,5288
3019,-578,5256
3020,-578,5351
3021,-578,5256
3022,-546,5256
3023,-609,5256
3024,-578,5256
3025,-578,5288
3026,-546,5256
3027,-578,5256
3028,-546,5256
3029,-578,5319
3030,-546,5351
3031,-546,5256
3032,-578,5193
3033,-578,5319
3034,-578,5256
3035,-546,5319
3036,-578,5319
3037,-578,5319
3038,-578,5288
3039,-546,5351
3040,-546,5319
3041,-578,5256
3042,-578,5288
3043,-609,5319
3044,-546,5351
3045,-578,5256
3046,-578,5319
3047,-578,5288
3048,-578,5351
3049,-578,5288
3050,-578,5193
3051,-578,5288
3052,-578,5288
3053,-546,5225
3054,-546,5225
3055,-578,5288
3056,-578,5288
3057,-546,5288
3058,-546,5288
3059,-578,5351
3060,-578,5288
3061,-578,5319
3062,-578,5256
3063,-546,5225
3064,-578,5319
3065,-578,5288
3066,-546,5288
